ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm,ratio_PAY_AMT1_to_BILL_AMT2,ratio_PAY_AMT2_to_BILL_AMT3,ratio_PAY_AMT3_to_BILL_AMT4,ratio_PAY_AMT4_to_BILL_AMT5,ratio_PAY_AMT5_to_BILL_AMT6,ratio_BILL_LIMIT1,ratio_BILL_LIMIT2,ratio_BILL_LIMIT3,ratio_BILL_LIMIT4,ratio_BILL_LIMIT5,ratio_BILL_LIMIT6
105,60000,2,2,2,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,0,0.0,8.449514152936207,4.169849546647182,0.010821144516385016,5.424464334147003,94.475,92.01333333333334,98.625,100.36333333333334,92.41166666666668,92.175
106,70000,2,2,2,24,-1,-1,-2,-2,-2,-1,5580,0,0,0,0,26529,0,0,0,0,26529,2000,0,,,,,100.0,7.971428571428571,0.0,0.0,0.0,0.0,37.89857142857143
107,80000,2,2,1,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,0,100.0,100.06103143118705,100.0,100.0,100.0,7.635,3.5762500000000004,4.0962499999999995,4.14875,1.4375,1.4375
108,350000,1,1,2,52,-1,-1,-1,-1,-1,-1,713,2272,722,867,1150,5263,2272,722,867,1150,5263,5011,0,100.0,100.0,100.0,100.0,100.0,0.2037142857142857,0.6491428571428571,0.20628571428571427,0.2477142857142857,0.32857142857142857,1.5037142857142856
109,130000,1,2,2,38,0,0,0,-1,-1,-1,171438,178382,39940,120483,44127,126568,10908,0,133657,4566,133841,4796,0,6.114966756735545,0.0,110.9343226845281,10.34740634985383,105.74631818469122,131.8753846153846,137.21692307692308,30.723076923076924,92.67923076923077,33.94384615384615,97.36
111,330000,2,1,1,31,0,0,2,0,0,0,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,0,8.539993175383422,0.0,3.3929515751303168,3.8500906179864964,14.72098724007121,32.084545454545456,32.85787878787879,31.99818181818182,32.089696969696966,32.269999999999996,32.51181818181818
112,50000,1,3,1,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000,0,13.585110718652357,6.58718134510243,6.278252134605726,5.998440405494572,5.749439429655609,26.488,29.444,30.362000000000002,31.856,33.342,34.786
113,280000,1,2,1,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,0,4.692056708919239,0.0,9.87112277615806,9.758565852248084,0.0,48.45464285714286,49.47571428571428,48.1475,51.57178571428571,54.34785714285715,53.362500000000004
114,100000,2,1,2,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,0,3.7956426022925682,4.914000403840153,5.48541265425494,8.452579034941763,5.024031617905648,52.128,52.69200000000001,54.477,56.076,60.099999999999994,59.71300000000001
115,50000,1,2,2,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,0,6.9451642997823155,6.441581519324744,3.452698036894545,3.5350302791590766,3.627799769504435,38.03,38.588,40.518,40.548,40.622,39.914
116,30000,1,1,2,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1,0.0,7.042026729644142,14.071954594493175,0.0,4.7167586434602145,60.663333333333334,58.726666666666674,62.10333333333333,71.06333333333333,68.97333333333333,70.67
117,240000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0,100.0,100.0,100.0,100.0,100.0,0.13583333333333333,0.13583333333333333,0.13583333333333333,2.365,0.19833333333333336,0.13583333333333333
118,80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,12.909055702575357,10.222489476849068,5.863383172090296,5.672471495830733,5.498735290883097,17.53625,19.366249999999997,20.7875,21.31875,22.03625,22.7325
119,400000,1,2,1,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,100.11380095178978,100.0,100.0,100.0,100.0,4.915,2.4165,2.9667499999999998,1.95975,3.70925,1.98975
120,240000,2,2,2,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,3.88764700165225,5.658775818164671,5.716572343223004,100.0,100.0,20.93916666666667,21.43541666666667,22.089583333333334,21.86625,0.5445833333333333,0.50125
121,50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,2.175047851052723,8.242600044941065,2.047041002231275,2.83872014274707,5.474845042332284,92.008,91.952,97.906,97.702,98.636,102.28600000000002
124,310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,4.1829053183525415,3.632873456649059,3.25084103476277,3.4885655054342752,3.435584672857725,98.3841935483871,100.40096774193547,98.81096774193549,83.42258064516129,79.51322580645162,64.15774193548387
125,20000,1,1,2,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,7.4042822487079425,5.855529070369987,3.0962947672618433,4.366790079626718,2.00255918106206,95.575,94.81,96.49,96.89,98.585,78.14999999999999
127,200000,1,3,2,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,3.584848789309756,3.6230053258683594,3.5693759042352897,3.730634246601904,3.4945186821978607,55.0755,49.765,49.4755,50.456999999999994,51.573,52.496500000000005
128,180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,3.9983851849306835,2.7095630451862447,2.1583860660359626,2.191237097582683,2.3111324236137896,90.96444444444445,64.67888888888889,55.15444444444444,53.20333333333333,54.307222222222215,53.29277777777778
129,50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,25.647601949217748,23.673106817677102,24.31269870955676,23.52941176470588,16.95633743111488,6.694,7.797999999999999,9.006,10.693999999999999,12.75,14.154
130,60000,1,3,1,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,4.074857607811229,0.012228355810215918,4.159012927598517,4.066418163334463,4.143594379779259,100.86833333333334,102.41666666666667,95.40666666666667,48.08833333333333,49.18333333333334,44.245000000000005
131,30000,2,1,2,23,-2,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,100.0,100.0,,100.1964493597206,100.0846596681341,13.333333333333334,18.816666666666666,11.693333333333333,0.0,45.81333333333333,19.686666666666667
132,240000,1,1,2,41,-1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,100.0,100.0,0.0,100.0,100.0,0.03958333333333333,1.0925,1.3754166666666667,1.3183333333333334,0.15,0.72375
133,420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,3.933108099926133,4.170723295015478,3.4410344374997175,3.717842796501524,3.8557637102090285,60.34619047619047,58.986428571428576,54.535476190476196,52.60738095238096,50.14428571428572,44.787619047619046
134,330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,3.589557491944263,3.5250213373743704,3.526124075628221,3.589068159367797,3.6769893472040245,68.90575757575758,69.30878787878788,69.58909090909091,68.96575757575758,69.02272727272727,69.15242424242423
135,30000,2,2,2,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,7.649646203863071,5.2410901467505235,0.0,2.840424927569164,,94.84,87.15,89.03999999999999,84.5,58.67666666666666,0.0
136,240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,12.463647694225175,13.15693297273591,0.0,7.063144511936715,0.0,4.4475,5.014583333333333,5.7004166666666665,5.5287500000000005,5.899166666666666,5.787916666666667
137,150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,12.925240409471616,13.636363636363635,12.18818558543918,11.029411764705882,11.578285752092361,11.629333333333333,12.894666666666666,14.666666666666666,16.409333333333333,18.133333333333333,20.152666666666665
138,210000,2,2,1,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,18.75703388770789,17.060964513193813,10.882576994232235,11.353315168029065,35.0385423966363,3.412380952380952,3.8080952380952384,4.186666666666667,4.3757142857142854,2.097142857142857,2.718095238095238
139,50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,100.0,100.0,,,,1.504,0.6,11.76,0.0,0.0,0.0
140,50000,1,1,2,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,4.706539297608839,3.4283870447303673,5.14668039114771,4.645161290322581,4.580152671755725,101.60199999999999,100.286,99.17200000000001,38.86,38.75,37.99
142,180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832,0,832,332,416,416,0,416,332,500,3500,832,0,,50.0,100.0,120.1923076923077,200.0,1.017777777777778,0.0,0.4622222222222222,0.18444444444444444,0.2311111111111111,0.2311111111111111
143,50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0,9.231053263177328,48.583782733323616,2.000400080016003,3.5213038885255794,4.428452809299751,20.262,21.666,41.166000000000004,39.992,39.757999999999996,36.13
144,170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,0,100.0,100.0,100.0,100.0,100.10728259497665,7.152352941176471,5.88235294117647,5.88235294117647,5.88235294117647,5.872352941176471,9.321176470588236
145,20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0,100.0,100.0,100.0,70.15816174276335,100.0,5.995,77.92999999999999,1.72,11.700000000000001,33.51,1.695
146,50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,16.91188905800778,20.50580997949419,21.75095160413268,14.900225903614459,10.850266324718879,9.998,11.826,14.63,18.39,21.248,20.276
147,170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1,8.177029488504898,5.754843660080568,1.9988610478359907,1.9979908471927672,2.0,11.33470588235294,11.948823529411765,12.265882352941176,10.329411764705883,10.54,5.352941176470588
148,200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,0,4.540501271340356,5.372358142883237,40.90868885809476,3.7812043892220553,8.350730688935283,98.618,88.096,46.5345,67.834,66.1165,29.9375
149,80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,15.68142938604828,0.0,0.0,3.7439494221080705,17.37576865547615,11.459999999999999,13.1525,12.75625,12.3725,12.65375,15.0425
150,260000,2,1,1,60,-2,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,0,,105.14018691588785,,100.0,115.07479861910241,0.0,0.0,8.23076923076923,0.0,0.3726923076923077,0.3342307692307692
151,140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0,4.421437895114024,4.551041910559588,7.734191312956318,0.0,3.800836183960471,61.876428571428576,55.81571428571429,48.81142857142857,46.177142857142854,41.65642857142857,39.465
152,80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,0,53.8174512055109,6.900358818658569,14.603159150096138,19.06986722604944,6.284170175328348,53.055,69.67999999999999,54.345,51.35875,52.43875,39.7825
153,350000,1,1,2,41,-1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,0,100.0,100.0,100.0,,,0.05942857142857143,0.8302857142857143,0.2857142857142857,0.18,0.0,0.0
154,280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,0,4.410200164518783,5.065894432808849,5.047011779963255,56.45093002907223,4.13440355322454,74.5625,65.125,47.23464285714286,36.35107142857143,63.26607142857142,60.46821428571428
155,30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,16.33672881030175,13.126804935678656,8.378718056137412,11.464383980434118,10.558918766718287,30.046666666666667,34.68666666666667,38.09,39.78333333333333,43.61333333333333,47.35333333333333
156,140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,0,17.82594744910692,15.589436597761358,27.556864290848388,10.618867603958714,6.160290765724142,17.102857142857143,20.035,22.909285714285716,30.806428571428572,33.63285714285714,34.785
157,200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,0,3.8884028385340716,3.6254922302912664,3.5738635114033737,3.7835792659856224,3.785985472875966,52.71,51.434999999999995,44.8215,45.469,46.252500000000005,47.015499999999996
158,200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,0,3.721774419683598,3.7504484920115653,4.594318120636744,4.218404490559619,4.087505313756908,98.0155,98.0715,94.762,83.58149999999999,73.4875,61.162000000000006
159,210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,1,8.525353121135195,8.069497177447303,8.06981504549196,7.612019267107804,7.577950098958502,55.135714285714286,58.52571428571428,61.83190476190477,65.36999999999999,69.30142857142857,73.38333333333334
160,50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,0,0.0,11.898564735628765,3.723840023832576,3.646707023557728,4.260455868777959,25.708,24.724,26.894000000000002,26.854,27.422,28.166000000000004
161,30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,12.749062033293265,0.0,7.810281170122124,0.0,4.237138519120088,81.19,91.51,89.05999999999999,93.89333333333333,91.93,94.40333333333332
162,50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,0,100.0,100.0,100.0,80.0,0.0,0.7799999999999999,0.7799999999999999,1.5599999999999998,0.432,2.16,1.08
163,290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,0,100.0,100.0,100.0,0.0,100.0,0.42551724137931035,0.13655172413793104,0.13655172413793104,0.2731034482758621,0.13655172413793104,0.14586206896551726
164,250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0,11.471522013540909,0.0,3.579118211029888,3.625710750847773,4.25102983397828,56.4892,62.7432,60.7364,61.121199999999995,62.3988,64.088
165,60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,0,12.603453346216863,6.022161554520636,5.7616962433740495,3.7516413430876008,5.40423692174665,35.24666666666666,39.67166666666667,41.513333333333335,43.39,44.425,46.26
166,110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0,5.248342001049668,3.719422059033904,4.014076026599944,3.8128796444818427,3.8832940689155255,92.4,95.26818181818182,95.32272727272726,67.94272727272728,69.14363636363636,70.2309090909091
167,370000,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,0,101.67217448777264,100.0,100.09741524873361,100.0,100.0,1.646756756756757,4.089189189189189,2.2172972972972973,4.161621621621622,1.295135135135135,3.635945945945946
168,100000,1,2,1,27,-1,2,2,0,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,0,3.269073900069181,0.0,4.533678756476684,6.0838156577744895,,102.349,96.84700000000001,58.824,29.336000000000002,22.979,0.0
169,90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,0,4.739079806103934,4.634165717766067,4.723411410168527,11.64795228998742,4.530524408200249,80.12444444444444,82.06,83.91777777777779,85.90777777777778,95.39111111111112,98.1
170,50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,0,5.190430358861542,4.9104406456446235,3.540397303241158,3.59135532170351,4.433104214399778,56.08,58.184000000000005,58.73199999999999,55.474000000000004,56.635999999999996,57.611999999999995
171,270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0,14.971404617181182,6.550075325866247,10.870352924124935,15.183723048891586,12.174830566941276,13.96111111111111,12.369259259259259,11.30888888888889,10.221481481481481,9.757037037037037,9.126296296296296
172,300000,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,0,100.2439024390244,,100.0,100.0,100.0,0.22933333333333333,1.0933333333333333,0.0,1.4466666666666665,0.8906666666666667,0.26666666666666666
173,50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0,98.21253191907287,8.583690987124463,1.998122569397881,0.0,64.72491909385113,17.134,30.546,23.3,14.914,6.23,15.45
175,360000,1,1,2,29,-2,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,0,,100.0,,,,0.0,0.0,0.021388888888888888,0.0,0.0,0.0
176,130000,1,3,1,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,1,4.546970202188608,4.458844861924438,4.375920766661318,7.5553601846255285,0.0,49.70538461538462,50.752307692307696,51.755384615384614,52.73615384615384,55.996923076923075,54.88076923076923
177,80000,1,1,2,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,0,200.0,83.33333333333334,69.54102920723227,26.055237102657635,65.05576208178438,7.733750000000001,0.125,0.75,1.7975,2.3987499999999997,6.7250000000000005
178,50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,0,0.0,3.1015445691954593,3.3089573475397898,8.7424050356253,0.0,97.72,95.602,96.726,60.44199999999999,45.754,44.722
179,20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0,9.602281730312153,9.084032977838287,3.808073115003808,10.688328345446772,10.063061854286865,80.00500000000001,63.11,66.105,65.64999999999999,70.17,74.53
180,80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0,7.089511190426716,1.2461059190031152,0.9761335350675973,3.7516413430876008,8.706251088281386,97.35374999999999,102.26375000000002,100.3125,76.83375,13.3275,14.357500000000002
181,240000,1,1,2,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,0,56.437655203551806,0.0,7.517383950385266,0.0,100.0,5.088333333333334,11.074166666666667,10.554583333333333,11.085416666666667,10.949583333333333,0.5233333333333334
182,80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,0,100.70899129874316,43.703355072950984,17.277125086385624,11.254924029262803,17.18213058419244,62.01,15.515,18.591250000000002,21.705,22.2125,21.825
183,500000,2,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,0,63.29102480653793,27.51223491027732,24.396789382517262,18.376610250473195,74.47904772779174,11.2844,22.1232,22.067999999999998,24.593400000000003,21.7668,14.0128
184,60000,2,2,1,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,1,4.3184605551812885,3.2760703536108435,15.81361024721944,5.175179837499353,3.7999484403196697,96.70666666666666,96.485,81.39833333333333,31.618333333333332,32.205,32.324999999999996
185,20000,1,2,2,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0,10.276612143530016,12.188217291507268,4.894136807817589,8.359133126934983,112.5925925925926,53.21,58.385,65.35,61.4,8.075000000000001,8.1
186,100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,0.0,10.441819487045617,9.220555692156381,0.0,6.07976653696498,14.482999999999999,13.961000000000002,15.323,16.268,15.867999999999999,16.448
187,360000,2,1,2,32,-1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,100.01752019202131,100.15131454511067,100.01314924391846,100.0576327353937,100.0615763546798,0.7266666666666667,15.854722222222223,1.468611111111111,19.0125,3.8558333333333334,4.511111111111111
188,200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,4.047362119173972,3.609438165167891,3.4660984983637975,3.5641130684145845,0.0,99.71799999999999,101.4735,96.968,98.093,100.081,94.9575
189,130000,2,2,1,34,-1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,100.0,48.685491723466406,25.78078962875663,3.613675706866705,6.83246788740093,0.0,4.150769230769231,7.9,10.443076923076923,10.664615384615384,11.258461538461537
190,20000,2,2,2,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,0.0,4.659615115791436,0.0,0.0,3.709669546541709,108.515,105.43499999999999,107.305,104.175,101.095,102.435
191,310000,1,1,2,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,16.123063060163805,9.711442465621074,15.266793168880454,8.32629539470416,11.678360413589365,19.32290322580645,20.04741935483871,20.03290322580645,21.25,19.47967741935484,13.976774193548385
192,60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,6.595566914041381,7.679173012137154,8.69376222560313,0.0,3.9347702531368864,32.708333333333336,33.91166666666667,36.115,38.34166666666667,37.498333333333335,38.12166666666666
193,180000,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,100.0,,,100.0,2.0009388569416737,6.325555555555555,0.11055555555555556,0.0,0.0,9.570555555555556,9.467777777777778
194,180000,2,1,2,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,171.44474125050934,0.0,1.9607843137254901,,,8.15,12.270555555555555,11.823333333333332,5.666666666666666,0.0,0.0
195,50000,1,2,1,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,11.041183614883515,5.47945205479452,,200.0,151.97568389057753,95.58,36.228,36.5,0.0,0.14400000000000002,1.316
196,50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,5.10917500268904,3.715498938428875,4.419946960636472,3.9053737126542267,3.996503059822655,72.332,74.376,75.36,76.924,78.456,80.07
197,150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,,,100.0,,100.0,0.0,0.0,0.0,0.07733333333333334,0.0,1.0
